time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,G_PinkieRingAb,G_ThumbIJ,G_ThumbMPJ,G_IndexPIJ,G_IndexMPJ,G_MiddlePIJ,G_MiddleMPJ,G_RingPIJ,G_RingMPJ,G_PinkieMPJ,G_PinkiePIJ,G_PalmArch,G_ThumbRotate,G_ThumbAb,G_MiddleIndexAb,G_RingMiddleAb,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,tactile16,tactile17,tactile18,tactile19,tactile20,tactile21,tactile22,tactile23,tactile24,tactile25,tactile26,tactile27,tactile28,tactile29,tactile30,tactile31,tactile32,tactile33,tactile34,tactile35,tactile36,tactile37,tactile38,tactile39,tactile40,tactile41,tactile42,tactile43,tactile44,tactile45,tactile46,tactile47,tactile48,tactile49,tactile50,tactile51,tactile52,tactile53,tactile54,tactile55,tactile56,tactile57,tactile58,tactile59,tactile60,tactile61,tactile62,tactile63,tactile64
2023/02/15/00:36:04.332791,3242022,1676381764,322701944,,386.0,2025.0,233.0,880.0,1428.0,1272.0,2357.0,1258.0,1883.0,878.0,1873.0,2929.0,1805.0,3072.0,753.0,376.0,20.0,37.0,25.0,3.0,6.0,6.0,19.0,28.0,93.0,13.0,4.0,5.0,2.0,88.0,5.0,19.0,12.0,5.0,28.0,15.0,2.0,15.0,4.0,13.0,2.0,2.0,13.0,3.0,2.0,68.0,13.0,262.0,2.0,8.0,1.0,3.0,1.0,4078.0,71.0,88.0,760.0,13.0,140.0,19.0,26.0,160.0,36.0,76.0,76.0,2.0,18.0,54.0,54.0,26.0,44.0,3.0,10.0,8.0,26.0,38.0,14.0,28.0,16.0,6.0
2023/02/15/00:36:04.332795,3242023,1676381764,323698785,,385.0,2021.0,232.0,880.0,1428.0,1273.0,2357.0,1258.0,1883.0,877.0,1873.0,2930.0,1805.0,3073.0,752.0,376.0,21.0,38.0,25.0,3.0,6.0,6.0,20.0,27.0,93.0,14.0,4.0,5.0,1.0,87.0,6.0,17.0,12.0,5.0,28.0,15.0,2.0,15.0,4.0,12.0,2.0,2.0,13.0,3.0,2.0,66.0,13.0,260.0,2.0,8.0,1.0,3.0,1.0,4078.0,71.0,88.0,760.0,13.0,139.0,19.0,24.0,160.0,36.0,76.0,77.0,2.0,18.0,54.0,53.0,25.0,42.0,3.0,10.0,9.0,27.0,38.0,14.0,27.0,14.0,6.0
2023/02/15/00:36:04.332799,3242024,1676381764,324714633,,386.0,2026.0,232.0,881.0,1428.0,1274.0,2357.0,1258.0,1883.0,876.0,1873.0,2929.0,1805.0,3074.0,753.0,376.0,20.0,37.0,26.0,3.0,6.0,5.0,19.0,27.0,92.0,15.0,4.0,5.0,2.0,87.0,6.0,19.0,12.0,5.0,28.0,15.0,2.0,14.0,4.0,13.0,2.0,2.0,13.0,3.0,2.0,67.0,12.0,261.0,2.0,8.0,1.0,3.0,1.0,4080.0,71.0,88.0,759.0,13.0,139.0,19.0,26.0,158.0,36.0,76.0,76.0,2.0,18.0,54.0,54.0,26.0,42.0,3.0,10.0,9.0,28.0,38.0,13.0,27.0,16.0,6.0
2023/02/15/00:36:04.332803,3242025,1676381764,325725037,,386.0,2034.0,231.0,880.0,1428.0,1273.0,2359.0,1257.0,1883.0,875.0,1873.0,2929.0,1804.0,3076.0,754.0,375.0,21.0,37.0,25.0,3.0,7.0,6.0,18.0,27.0,94.0,14.0,4.0,5.0,2.0,88.0,6.0,19.0,12.0,5.0,28.0,15.0,2.0,16.0,4.0,12.0,2.0,2.0,13.0,3.0,2.0,66.0,13.0,262.0,2.0,8.0,1.0,3.0,1.0,4078.0,71.0,88.0,763.0,13.0,140.0,19.0,26.0,161.0,37.0,76.0,75.0,2.0,18.0,54.0,54.0,26.0,42.0,3.0,10.0,9.0,26.0,38.0,16.0,27.0,16.0,4.0
2023/02/15/00:36:04.332813,3242026,1676381764,326719005,,386.0,2024.0,231.0,880.0,1428.0,1273.0,2357.0,1257.0,1883.0,874.0,1873.0,2929.0,1805.0,3077.0,752.0,376.0,21.0,38.0,25.0,3.0,5.0,7.0,19.0,27.0,93.0,15.0,4.0,5.0,2.0,89.0,7.0,19.0,13.0,6.0,27.0,15.0,2.0,15.0,4.0,12.0,2.0,2.0,13.0,3.0,2.0,68.0,13.0,259.0,2.0,8.0,1.0,3.0,2.0,4078.0,71.0,88.0,766.0,12.0,140.0,19.0,28.0,161.0,36.0,76.0,75.0,2.0,18.0,54.0,54.0,26.0,42.0,3.0,10.0,9.0,27.0,38.0,14.0,27.0,15.0,6.0
2023/02/15/00:36:04.332815,3242027,1676381764,327680867,,386.0,2029.0,230.0,879.0,1429.0,1273.0,2359.0,1256.0,1883.0,874.0,1873.0,2929.0,1804.0,3079.0,753.0,375.0,22.0,38.0,25.0,3.0,6.0,7.0,19.0,27.0,94.0,14.0,4.0,5.0,1.0,89.0,7.0,17.0,12.0,6.0,28.0,15.0,2.0,14.0,4.0,13.0,2.0,2.0,13.0,3.0,2.0,68.0,13.0,261.0,2.0,7.0,1.0,3.0,1.0,4078.0,72.0,88.0,764.0,12.0,140.0,19.0,28.0,160.0,36.0,76.0,76.0,2.0,18.0,54.0,54.0,26.0,42.0,3.0,10.0,9.0,26.0,38.0,14.0,26.0,16.0,6.0
2023/02/15/00:36:04.332817,3242028,1676381764,328698440,,386.0,2024.0,229.0,880.0,1429.0,1273.0,2360.0,1256.0,1883.0,872.0,1873.0,2930.0,1804.0,3080.0,752.0,375.0,21.0,37.0,26.0,3.0,6.0,6.0,18.0,27.0,94.0,14.0,4.0,5.0,2.0,89.0,7.0,19.0,12.0,7.0,29.0,16.0,2.0,14.0,4.0,12.0,2.0,2.0,13.0,3.0,2.0,68.0,14.0,261.0,2.0,7.0,1.0,3.0,1.0,4078.0,71.0,86.0,761.0,12.0,140.0,19.0,27.0,160.0,36.0,76.0,76.0,2.0,18.0,54.0,55.0,26.0,42.0,3.0,10.0,9.0,24.0,38.0,15.0,27.0,15.0,6.0
2023/02/15/00:36:04.332827,3242029,1676381764,329801181,,386.0,2023.0,228.0,880.0,1428.0,1274.0,2356.0,1255.0,1883.0,871.0,1872.0,2930.0,1804.0,3081.0,753.0,375.0,21.0,38.0,25.0,3.0,6.0,7.0,19.0,27.0,94.0,14.0,4.0,5.0,2.0,87.0,6.0,19.0,12.0,6.0,28.0,15.0,2.0,14.0,4.0,11.0,2.0,2.0,13.0,3.0,2.0,69.0,16.0,261.0,2.0,7.0,1.0,0.0,1.0,4078.0,71.0,84.0,760.0,12.0,140.0,19.0,29.0,161.0,36.0,76.0,75.0,2.0,18.0,54.0,54.0,26.0,43.0,3.0,10.0,9.0,26.0,38.0,15.0,27.0,16.0,6.0
2023/02/15/00:36:04.332831,3242030,1676381764,330749654,,386.0,2029.0,228.0,880.0,1429.0,1273.0,2357.0,1254.0,1883.0,871.0,1873.0,2929.0,1804.0,3083.0,753.0,375.0,19.0,38.0,26.0,3.0,6.0,6.0,19.0,27.0,94.0,14.0,4.0,5.0,1.0,87.0,6.0,19.0,13.0,5.0,28.0,15.0,2.0,14.0,4.0,11.0,2.0,2.0,13.0,3.0,2.0,69.0,16.0,259.0,2.0,8.0,0.0,3.0,1.0,4080.0,72.0,86.0,763.0,11.0,139.0,20.0,28.0,160.0,36.0,76.0,75.0,2.0,18.0,54.0,55.0,27.0,43.0,3.0,10.0,8.0,24.0,38.0,14.0,28.0,15.0,6.0
2023/02/15/00:36:04.332833,3242031,1676381764,331712397,,386.0,2023.0,227.0,880.0,1429.0,1274.0,2356.0,1254.0,1883.0,869.0,1873.0,2929.0,1804.0,3084.0,750.0,375.0,20.0,38.0,26.0,3.0,6.0,7.0,20.0,27.0,94.0,16.0,4.0,5.0,2.0,89.0,7.0,19.0,12.0,6.0,28.0,19.0,2.0,14.0,4.0,12.0,2.0,2.0,13.0,3.0,2.0,69.0,16.0,259.0,2.0,7.0,1.0,3.0,2.0,4079.0,72.0,85.0,764.0,13.0,140.0,19.0,28.0,161.0,36.0,76.0,77.0,2.0,18.0,54.0,54.0,26.0,43.0,3.0,10.0,8.0,23.0,38.0,15.0,27.0,15.0,6.0
2023/02/15/00:36:04.332843,3242032,1676381764,332696418,,386.0,2021.0,227.0,879.0,1429.0,1273.0,2355.0,1253.0,1883.0,868.0,1873.0,2929.0,1804.0,3086.0,750.0,375.0,20.0,38.0,26.0,3.0,6.0,6.0,19.0,27.0,93.0,14.0,4.0,5.0,2.0,90.0,7.0,19.0,12.0,7.0,28.0,17.0,2.0,16.0,4.0,12.0,2.0,2.0,13.0,3.0,2.0,71.0,15.0,259.0,2.0,8.0,1.0,3.0,1.0,4078.0,72.0,83.0,765.0,12.0,140.0,19.0,28.0,161.0,35.0,76.0,75.0,2.0,18.0,54.0,54.0,28.0,44.0,3.0,10.0,9.0,23.0,38.0,14.0,27.0,16.0,6.0
2023/02/15/00:36:04.333767,3242033,1676381764,333721092,,386.0,2022.0,226.0,879.0,1429.0,1273.0,2357.0,1254.0,1882.0,866.0,1873.0,2929.0,1804.0,3087.0,750.0,375.0,20.0,38.0,26.0,3.0,6.0,7.0,20.0,27.0,94.0,14.0,4.0,5.0,2.0,89.0,6.0,19.0,12.0,8.0,27.0,16.0,2.0,14.0,4.0,13.0,2.0,2.0,12.0,3.0,2.0,70.0,13.0,260.0,2.0,9.0,1.0,3.0,0.0,4078.0,72.0,83.0,764.0,12.0,139.0,19.0,33.0,160.0,36.0,76.0,74.0,2.0,18.0,54.0,55.0,25.0,44.0,3.0,10.0,8.0,23.0,38.0,14.0,27.0,15.0,6.0
2023/02/15/00:36:04.351755,3242034,1676381764,334736514,,386.0,2025.0,224.0,879.0,1429.0,1272.0,2357.0,1252.0,1882.0,866.0,1873.0,2929.0,1803.0,3089.0,747.0,375.0,18.0,37.0,26.0,3.0,6.0,6.0,20.0,27.0,92.0,14.0,4.0,6.0,2.0,90.0,6.0,17.0,12.0,6.0,28.0,15.0,2.0,14.0,4.0,13.0,2.0,2.0,13.0,3.0,2.0,71.0,14.0,260.0,2.0,9.0,1.0,3.0,1.0,4078.0,72.0,83.0,764.0,13.0,140.0,19.0,30.0,161.0,36.0,76.0,75.0,2.0,18.0,54.0,55.0,26.0,43.0,3.0,11.0,8.0,22.0,38.0,14.0,27.0,16.0,6.0
2023/02/15/00:36:04.351759,3242035,1676381764,335714493,,386.0,2022.0,224.0,879.0,1429.0,1272.0,2358.0,1251.0,1883.0,865.0,1873.0,2929.0,1804.0,3091.0,750.0,375.0,20.0,37.0,26.0,3.0,6.0,7.0,19.0,27.0,93.0,14.0,5.0,5.0,2.0,89.0,6.0,19.0,12.0,6.0,28.0,17.0,2.0,16.0,4.0,11.0,2.0,2.0,12.0,3.0,2.0,69.0,14.0,259.0,2.0,9.0,1.0,3.0,0.0,4078.0,72.0,83.0,764.0,13.0,140.0,20.0,34.0,161.0,36.0,76.0,73.0,2.0,18.0,54.0,55.0,26.0,46.0,3.0,12.0,8.0,23.0,38.0,14.0,27.0,16.0,6.0
2023/02/15/00:36:04.351775,3242036,1676381764,336702283,,386.0,2023.0,224.0,879.0,1429.0,1271.0,2358.0,1252.0,1883.0,863.0,1873.0,2930.0,1803.0,3091.0,751.0,375.0,20.0,38.0,26.0,3.0,6.0,7.0,20.0,27.0,94.0,16.0,4.0,5.0,1.0,88.0,7.0,19.0,12.0,6.0,28.0,15.0,2.0,14.0,4.0,10.0,2.0,2.0,13.0,3.0,2.0,70.0,14.0,259.0,2.0,9.0,1.0,3.0,1.0,4078.0,71.0,83.0,767.0,14.0,139.0,19.0,32.0,161.0,36.0,76.0,74.0,2.0,18.0,54.0,55.0,26.0,44.0,3.0,11.0,8.0,20.0,38.0,14.0,27.0,15.0,6.0
2023/02/15/00:36:04.351781,3242037,1676381764,337713648,,386.0,2022.0,222.0,878.0,1429.0,1272.0,2357.0,1250.0,1883.0,863.0,1873.0,2930.0,1803.0,3091.0,750.0,375.0,19.0,38.0,26.0,3.0,6.0,6.0,21.0,27.0,94.0,14.0,4.0,5.0,2.0,89.0,7.0,19.0,12.0,6.0,28.0,15.0,2.0,14.0,4.0,12.0,2.0,2.0,13.0,3.0,2.0,69.0,14.0,259.0,2.0,9.0,1.0,3.0,1.0,4079.0,71.0,83.0,771.0,13.0,140.0,19.0,35.0,161.0,36.0,76.0,73.0,2.0,18.0,54.0,54.0,26.0,44.0,3.0,11.0,9.0,20.0,38.0,14.0,27.0,16.0,6.0
2023/02/15/00:36:04.351785,3242038,1676381764,338679676,,386.0,2021.0,222.0,878.0,1429.0,1272.0,2356.0,1250.0,1883.0,862.0,1873.0,2930.0,1803.0,3093.0,750.0,375.0,21.0,38.0,25.0,3.0,6.0,7.0,21.0,27.0,94.0,15.0,4.0,6.0,1.0,88.0,7.0,18.0,12.0,7.0,28.0,15.0,2.0,16.0,4.0,12.0,2.0,2.0,13.0,3.0,2.0,71.0,14.0,262.0,2.0,9.0,1.0,3.0,1.0,4078.0,72.0,86.0,774.0,13.0,139.0,19.0,36.0,160.0,36.0,76.0,73.0,2.0,18.0,54.0,54.0,26.0,44.0,3.0,12.0,8.0,23.0,38.0,13.0,27.0,15.0,6.0
2023/02/15/00:36:04.351789,3242039,1676381764,339716539,,386.0,2024.0,222.0,878.0,1429.0,1271.0,2358.0,1250.0,1883.0,860.0,1873.0,2930.0,1802.0,3094.0,750.0,375.0,20.0,38.0,26.0,3.0,6.0,8.0,21.0,27.0,94.0,16.0,4.0,6.0,2.0,89.0,6.0,17.0,12.0,5.0,28.0,15.0,2.0,15.0,4.0,10.0,2.0,2.0,13.0,3.0,2.0,70.0,14.0,262.0,2.0,10.0,0.0,3.0,1.0,4078.0,72.0,83.0,774.0,12.0,139.0,19.0,37.0,161.0,34.0,76.0,74.0,2.0,18.0,54.0,54.0,26.0,45.0,3.0,12.0,8.0,23.0,38.0,14.0,27.0,15.0,6.0
2023/02/15/00:36:04.351795,3242040,1676381764,340698772,,386.0,2024.0,222.0,878.0,1430.0,1272.0,2359.0,1249.0,1882.0,859.0,1873.0,2929.0,1803.0,3096.0,749.0,374.0,20.0,38.0,26.0,3.0,6.0,6.0,20.0,26.0,94.0,16.0,4.0,5.0,2.0,89.0,6.0,18.0,13.0,6.0,28.0,15.0,2.0,14.0,4.0,9.0,2.0,2.0,14.0,3.0,2.0,70.0,14.0,261.0,2.0,9.0,1.0,3.0,1.0,4078.0,71.0,84.0,779.0,13.0,139.0,19.0,37.0,162.0,36.0,75.0,75.0,2.0,18.0,54.0,54.0,26.0,44.0,3.0,11.0,8.0,21.0,38.0,15.0,28.0,15.0,6.0
2023/02/15/00:36:04.351808,3242041,1676381764,341714892,,386.0,2022.0,221.0,878.0,1429.0,1270.0,2358.0,1249.0,1883.0,858.0,1873.0,2930.0,1803.0,3096.0,750.0,375.0,19.0,38.0,26.0,3.0,6.0,6.0,20.0,26.0,94.0,16.0,4.0,5.0,2.0,90.0,7.0,17.0,12.0,6.0,28.0,15.0,2.0,14.0,4.0,7.0,2.0,2.0,13.0,3.0,2.0,69.0,13.0,262.0,2.0,9.0,1.0,3.0,1.0,4078.0,74.0,84.0,782.0,10.0,140.0,19.0,39.0,162.0,36.0,76.0,75.0,2.0,18.0,54.0,53.0,26.0,45.0,3.0,12.0,8.0,22.0,37.0,15.0,28.0,16.0,6.0
2023/02/15/00:36:04.351814,3242042,1676381764,342698295,,386.0,2022.0,221.0,878.0,1429.0,1271.0,2355.0,1248.0,1882.0,858.0,1873.0,2929.0,1803.0,3098.0,750.0,377.0,19.0,38.0,26.0,3.0,6.0,7.0,20.0,26.0,95.0,15.0,4.0,5.0,2.0,90.0,7.0,17.0,12.0,5.0,28.0,15.0,2.0,18.0,4.0,7.0,2.0,2.0,12.0,3.0,2.0,71.0,14.0,262.0,2.0,9.0,1.0,3.0,1.0,4078.0,71.0,84.0,786.0,10.0,140.0,19.0,38.0,162.0,36.0,77.0,76.0,2.0,18.0,54.0,55.0,26.0,44.0,3.0,12.0,8.0,22.0,38.0,14.0,27.0,15.0,6.0
2023/02/15/00:36:04.351818,3242043,1676381764,343716259,,386.0,2024.0,220.0,877.0,1430.0,1271.0,2354.0,1247.0,1883.0,857.0,1873.0,2930.0,1803.0,3099.0,748.0,375.0,20.0,37.0,26.0,3.0,6.0,7.0,20.0,27.0,94.0,16.0,4.0,5.0,2.0,90.0,6.0,18.0,13.0,7.0,28.0,17.0,2.0,14.0,4.0,7.0,2.0,2.0,12.0,3.0,2.0,69.0,14.0,262.0,2.0,9.0,1.0,3.0,1.0,4079.0,72.0,84.0,791.0,10.0,140.0,19.0,40.0,162.0,36.0,76.0,76.0,3.0,18.0,54.0,54.0,26.0,44.0,3.0,12.0,8.0,21.0,38.0,13.0,26.0,15.0,6.0
2023/02/15/00:36:04.351825,3242044,1676381764,344710767,,386.0,2025.0,220.0,878.0,1430.0,1270.0,2356.0,1246.0,1883.0,856.0,1874.0,2930.0,1803.0,3099.0,748.0,375.0,20.0,38.0,26.0,3.0,5.0,6.0,20.0,27.0,92.0,16.0,4.0,5.0,1.0,90.0,6.0,17.0,12.0,6.0,28.0,16.0,3.0,16.0,4.0,7.0,2.0,2.0,12.0,3.0,2.0,72.0,14.0,261.0,2.0,9.0,1.0,3.0,1.0,4079.0,73.0,84.0,792.0,12.0,140.0,19.0,39.0,162.0,34.0,76.0,77.0,2.0,18.0,54.0,54.0,26.0,44.0,1.0,11.0,9.0,20.0,38.0,14.0,27.0,14.0,6.0
2023/02/15/00:36:04.351830,3242045,1676381764,345718898,,386.0,2030.0,219.0,877.0,1431.0,1270.0,2356.0,1246.0,1883.0,855.0,1873.0,2930.0,1802.0,3101.0,748.0,375.0,19.0,37.0,26.0,3.0,6.0,6.0,20.0,27.0,93.0,16.0,4.0,5.0,2.0,90.0,8.0,19.0,12.0,6.0,28.0,15.0,2.0,16.0,4.0,7.0,2.0,2.0,13.0,3.0,2.0,70.0,15.0,262.0,2.0,9.0,1.0,3.0,1.0,4078.0,72.0,84.0,795.0,10.0,140.0,17.0,39.0,162.0,36.0,76.0,77.0,2.0,18.0,54.0,55.0,26.0,44.0,3.0,12.0,9.0,22.0,38.0,12.0,27.0,15.0,6.0
2023/02/15/00:36:04.351835,3242046,1676381764,346699044,,386.0,2017.0,218.0,878.0,1430.0,1269.0,2355.0,1245.0,1882.0,854.0,1874.0,2930.0,1802.0,3102.0,749.0,375.0,20.0,38.0,26.0,3.0,6.0,5.0,20.0,27.0,93.0,16.0,4.0,5.0,2.0,90.0,7.0,18.0,12.0,6.0,28.0,16.0,3.0,16.0,4.0,6.0,2.0,2.0,13.0,3.0,2.0,69.0,14.0,259.0,2.0,9.0,1.0,3.0,1.0,4078.0,71.0,84.0,799.0,12.0,140.0,17.0,40.0,162.0,36.0,75.0,76.0,2.0,18.0,54.0,55.0,27.0,45.0,3.0,12.0,8.0,21.0,38.0,14.0,27.0,15.0,6.0
2023/02/15/00:36:04.351839,3242047,1676381764,347718223,,386.0,2026.0,218.0,878.0,1431.0,1269.0,2356.0,1245.0,1882.0,854.0,1873.0,2930.0,1802.0,3103.0,748.0,375.0,20.0,37.0,26.0,3.0,6.0,7.0,20.0,27.0,94.0,16.0,4.0,6.0,2.0,90.0,6.0,19.0,13.0,6.0,27.0,16.0,2.0,16.0,4.0,7.0,2.0,2.0,13.0,3.0,2.0,70.0,16.0,259.0,2.0,10.0,1.0,3.0,1.0,4078.0,71.0,85.0,800.0,12.0,139.0,17.0,41.0,162.0,36.0,75.0,77.0,2.0,18.0,54.0,55.0,28.0,45.0,3.0,12.0,8.0,23.0,38.0,14.0,28.0,15.0,6.0
2023/02/15/00:36:04.351842,3242048,1676381764,348701342,,387.0,2022.0,218.0,877.0,1431.0,1268.0,2355.0,1244.0,1882.0,852.0,1874.0,2930.0,1802.0,3104.0,747.0,375.0,20.0,38.0,25.0,3.0,6.0,7.0,21.0,24.0,95.0,16.0,4.0,5.0,2.0,91.0,7.0,17.0,13.0,6.0,28.0,16.0,3.0,15.0,4.0,7.0,2.0,2.0,14.0,3.0,2.0,72.0,13.0,259.0,2.0,10.0,1.0,3.0,1.0,4079.0,71.0,84.0,803.0,12.0,139.0,17.0,41.0,164.0,36.0,76.0,77.0,1.0,18.0,54.0,54.0,27.0,44.0,2.0,12.0,8.0,24.0,38.0,15.0,28.0,15.0,6.0
2023/02/15/00:36:04.351847,3242049,1676381764,349714678,,386.0,2016.0,218.0,877.0,1430.0,1268.0,2353.0,1243.0,1883.0,852.0,1874.0,2930.0,1803.0,3105.0,748.0,375.0,20.0,37.0,26.0,3.0,6.0,6.0,20.0,27.0,93.0,16.0,4.0,5.0,1.0,92.0,7.0,17.0,13.0,8.0,28.0,17.0,2.0,16.0,4.0,7.0,2.0,1.0,13.0,3.0,2.0,72.0,13.0,259.0,2.0,9.0,1.0,1.0,1.0,4078.0,71.0,86.0,804.0,12.0,140.0,17.0,42.0,164.0,36.0,76.0,78.0,2.0,18.0,54.0,54.0,27.0,44.0,3.0,12.0,8.0,23.0,38.0,14.0,29.0,15.0,6.0
2023/02/15/00:36:04.351856,3242050,1676381764,350698979,,386.0,2024.0,217.0,877.0,1431.0,1267.0,2355.0,1243.0,1882.0,852.0,1873.0,2930.0,1803.0,3105.0,748.0,376.0,20.0,38.0,26.0,3.0,6.0,6.0,20.0,27.0,94.0,16.0,4.0,5.0,1.0,92.0,7.0,18.0,13.0,6.0,28.0,16.0,3.0,16.0,6.0,7.0,2.0,2.0,14.0,3.0,2.0,72.0,15.0,259.0,2.0,9.0,0.0,3.0,1.0,4079.0,71.0,83.0,811.0,11.0,140.0,18.0,42.0,164.0,36.0,76.0,78.0,1.0,18.0,54.0,54.0,26.0,43.0,3.0,12.0,7.0,23.0,38.0,15.0,28.0,14.0,6.0
2023/02/15/00:36:04.351872,3242051,1676381764,351714450,,386.0,2022.0,216.0,877.0,1431.0,1268.0,2356.0,1242.0,1882.0,850.0,1874.0,2930.0,1803.0,3107.0,749.0,375.0,20.0,38.0,26.0,3.0,6.0,7.0,20.0,26.0,93.0,14.0,4.0,6.0,1.0,92.0,7.0,19.0,13.0,7.0,27.0,16.0,2.0,17.0,2.0,6.0,2.0,2.0,14.0,3.0,2.0,72.0,14.0,259.0,2.0,9.0,1.0,3.0,1.0,4077.0,71.0,86.0,816.0,11.0,139.0,17.0,44.0,164.0,36.0,76.0,79.0,2.0,18.0,54.0,56.0,27.0,44.0,3.0,12.0,8.0,23.0,38.0,14.0,28.0,14.0,6.0
2023/02/15/00:36:04.352741,3242052,1676381764,352699426,,386.0,2021.0,216.0,877.0,1431.0,1266.0,2357.0,1242.0,1883.0,849.0,1873.0,2930.0,1802.0,3108.0,748.0,375.0,20.0,37.0,25.0,3.0,6.0,6.0,20.0,27.0,95.0,16.0,4.0,5.0,2.0,91.0,7.0,17.0,14.0,8.0,28.0,17.0,2.0,17.0,4.0,9.0,2.0,2.0,14.0,3.0,2.0,73.0,14.0,262.0,2.0,10.0,1.0,3.0,1.0,4078.0,72.0,86.0,823.0,11.0,140.0,17.0,42.0,162.0,36.0,76.0,79.0,2.0,18.0,54.0,55.0,28.0,44.0,3.0,12.0,8.0,24.0,38.0,13.0,27.0,14.0,6.0
2023/02/15/00:36:04.370758,3242053,1676381764,353703670,,386.0,2024.0,216.0,877.0,1431.0,1267.0,2354.0,1241.0,1882.0,849.0,1874.0,2930.0,1802.0,3108.0,749.0,375.0,20.0,38.0,25.0,3.0,6.0,6.0,20.0,27.0,94.0,15.0,4.0,4.0,2.0,92.0,7.0,17.0,14.0,7.0,28.0,17.0,2.0,18.0,4.0,9.0,2.0,2.0,14.0,3.0,2.0,73.0,14.0,259.0,2.0,9.0,1.0,3.0,1.0,4076.0,71.0,86.0,824.0,11.0,140.0,17.0,43.0,162.0,36.0,76.0,78.0,2.0,16.0,54.0,55.0,28.0,45.0,3.0,13.0,9.0,23.0,38.0,15.0,26.0,15.0,6.0
2023/02/15/00:36:04.370764,3242054,1676381764,354758222,,386.0,2022.0,216.0,876.0,1431.0,1266.0,2355.0,1240.0,1882.0,848.0,1873.0,2930.0,1802.0,3109.0,747.0,375.0,20.0,38.0,25.0,3.0,6.0,7.0,20.0,27.0,94.0,16.0,4.0,5.0,2.0,91.0,9.0,19.0,13.0,8.0,28.0,15.0,2.0,19.0,4.0,9.0,2.0,2.0,14.0,3.0,2.0,73.0,14.0,259.0,2.0,9.0,1.0,3.0,2.0,4079.0,72.0,86.0,828.0,12.0,139.0,19.0,44.0,162.0,36.0,76.0,80.0,1.0,18.0,54.0,56.0,28.0,45.0,3.0,12.0,8.0,25.0,38.0,14.0,27.0,15.0,6.0
2023/02/15/00:36:04.370767,3242055,1676381764,355696286,,387.0,2022.0,215.0,877.0,1431.0,1266.0,2355.0,1240.0,1882.0,847.0,1874.0,2930.0,1802.0,3110.0,748.0,375.0,20.0,38.0,26.0,3.0,6.0,6.0,20.0,26.0,94.0,16.0,4.0,5.0,2.0,92.0,6.0,17.0,14.0,6.0,28.0,15.0,2.0,18.0,4.0,10.0,2.0,2.0,14.0,3.0,2.0,72.0,14.0,261.0,2.0,9.0,1.0,3.0,0.0,4078.0,71.0,87.0,831.0,11.0,140.0,17.0,44.0,162.0,35.0,76.0,79.0,1.0,18.0,54.0,57.0,28.0,45.0,3.0,12.0,8.0,25.0,38.0,15.0,28.0,15.0,6.0
2023/02/15/00:36:04.370772,3242056,1676381764,356713301,,387.0,2025.0,215.0,876.0,1431.0,1266.0,2354.0,1240.0,1882.0,846.0,1874.0,2930.0,1803.0,3111.0,746.0,375.0,20.0,38.0,25.0,3.0,6.0,6.0,20.0,25.0,93.0,16.0,4.0,5.0,2.0,91.0,6.0,18.0,13.0,5.0,28.0,16.0,2.0,18.0,4.0,10.0,2.0,2.0,14.0,3.0,2.0,73.0,14.0,262.0,2.0,10.0,1.0,3.0,1.0,4076.0,72.0,88.0,838.0,12.0,139.0,17.0,44.0,162.0,36.0,76.0,80.0,2.0,17.0,54.0,57.0,29.0,45.0,3.0,13.0,9.0,24.0,38.0,14.0,27.0,15.0,6.0
2023/02/15/00:36:04.370778,3242057,1676381764,357696201,,386.0,2019.0,215.0,876.0,1431.0,1265.0,2358.0,1239.0,1882.0,847.0,1874.0,2930.0,1802.0,3112.0,745.0,375.0,21.0,38.0,26.0,3.0,7.0,6.0,20.0,26.0,94.0,16.0,4.0,5.0,1.0,90.0,9.0,17.0,13.0,6.0,28.0,16.0,2.0,20.0,4.0,9.0,2.0,2.0,13.0,3.0,2.0,73.0,16.0,261.0,2.0,9.0,1.0,3.0,1.0,4077.0,71.0,89.0,842.0,11.0,140.0,19.0,45.0,162.0,36.0,75.0,82.0,2.0,18.0,55.0,57.0,29.0,45.0,3.0,12.0,8.0,24.0,38.0,13.0,28.0,15.0,6.0
2023/02/15/00:36:04.370797,3242058,1676381764,358755088,,387.0,2023.0,214.0,876.0,1431.0,1265.0,2355.0,1238.0,1882.0,845.0,1873.0,2931.0,1802.0,3112.0,747.0,375.0,22.0,38.0,25.0,3.0,5.0,7.0,20.0,26.0,94.0,16.0,4.0,5.0,2.0,91.0,8.0,17.0,12.0,6.0,28.0,17.0,3.0,18.0,4.0,9.0,2.0,2.0,13.0,3.0,2.0,73.0,14.0,260.0,2.0,9.0,1.0,3.0,0.0,4078.0,71.0,89.0,845.0,11.0,139.0,19.0,43.0,164.0,36.0,77.0,81.0,1.0,18.0,54.0,57.0,28.0,44.0,3.0,12.0,8.0,26.0,38.0,13.0,28.0,15.0,6.0
